Id,Sales
385,13242.7
386,11069.2
387,11292.4
388,9271.4
389,9271.4
390,11069.2
391,12072.9
392,11069.2
393,19949.7
394,10441.2
395,9309.8
396,9271.4
397,12072.9
398,9309.8
399,10441.2
400,9271.4
401,10958.0
402,9309.8
403,12072.9
404,12111.3
405,9271.4
406,12111.3
407,12072.9
408,12072.9
409,12072.9
410,12072.9
411,10958.0
412,11069.2
413,9271.4
414,11069.2
415,11069.2
416,11292.4
417,9309.8
418,12072.9
419,11292.4
420,12337.8
421,9271.4
422,9309.8
423,12111.3
424,12072.9
425,12111.3
426,12072.9
427,11069.2
428,12114.6
429,13242.7
430,10958.0
431,11069.2
432,11069.2
433,10958.0
434,16478.7
435,11292.4
436,9309.8
437,12072.9
438,11069.2
439,12337.8
440,9309.8
441,11069.2
442,10958.0
443,9309.8
444,11292.4
445,10958.0
446,11069.2
447,9271.4
448,10958.0
449,12337.8
450,12072.9
451,11292.4
452,11069.2
453,10958.0
454,12111.3
455,12072.9
456,9309.8
457,12111.3
458,9271.4
459,9309.8
460,9271.4
461,11069.2
462,12072.9
463,11069.2
464,12337.8
465,9309.8
466,10958.0
467,11069.2
468,11069.2
469,10958.0
470,10958.0
471,11069.2
472,11069.2
473,9309.8
474,10958.0
475,9271.4
476,12111.3
477,11069.2
478,9309.8
479,11069.2
480,12072.9
481,11292.4
482,12072.9
483,11292.4
484,13242.7
485,12072.9
486,10958.0
487,9309.8
488,11069.2
489,10958.0
490,12114.6
491,9309.8
492,10958.0
493,11069.2
494,12111.3
495,9271.4
496,10441.2
497,11069.2
498,12114.6
499,11069.2
500,11292.4
501,12072.9
502,11292.4
503,11069.2
504,9309.8
505,9309.8
506,10958.0
507,10441.2
508,9309.8
509,10958.0
510,11069.2
511,12111.3
512,10958.0
513,12072.9
514,11292.4
515,10441.2
516,12111.3
517,10958.0
518,11069.2
519,9271.4
520,9309.8
521,11069.2
522,11292.4
523,16478.7
524,10958.0
525,12114.6
526,12114.6
527,9271.4
528,9309.8
529,11292.4
530,12111.3
531,10958.0
532,11069.2
533,9309.8
534,11069.2
535,10958.0
536,9271.4
537,11292.4
538,12072.9
539,10958.0
540,11069.2
541,9271.4
542,10958.0
543,11069.2
544,0.0
545,11292.4
546,10958.0
547,12072.9
548,10958.0
549,10958.0
550,11069.2
551,9271.4
552,9309.8
553,10958.0
554,9309.8
555,11292.4
556,10441.2
557,9271.4
558,9271.4
559,11069.2
560,9309.8
561,12111.3
562,12111.3
563,11069.2
564,10958.0
565,13242.7
566,11069.2
567,12072.9
568,16478.7
569,11069.2
570,10441.2
571,11069.2
572,12111.3
573,9309.8
574,10958.0
575,12111.3
576,12111.3
577,11292.4
578,9309.8
579,10958.0
580,11292.4
581,10958.0
582,11069.2
583,11292.4
584,9309.8
585,9271.4
586,12072.9
587,12072.9
588,11292.4
589,9309.8
590,12111.3
591,9271.4
592,9271.4
593,12111.3
594,12072.9
595,12072.9
596,19949.7
597,12072.9
598,11069.2
599,12111.3
600,11069.2
601,12072.9
602,9309.8
603,12114.6
604,9309.8
605,11069.2
606,10441.2
607,11292.4
608,9309.8
609,12072.9
610,12111.3
611,11069.2
612,10958.0
613,10958.0
614,10958.0
615,12072.9
616,11292.4
617,12072.9
618,10958.0
619,10958.0
620,9271.4
621,10958.0
622,10441.2
623,10958.0
624,10958.0
625,11069.2
626,11069.2
627,12111.3
628,11292.4
629,11069.2
630,7569.9
631,13242.7
632,10958.0
633,12072.9
634,9271.4
635,9271.4
636,12072.9
637,11069.2
638,11292.4
639,12072.9
640,12114.6
641,11069.2
642,10958.0
643,9309.8
644,11069.2
645,12072.9
646,11069.2
647,12111.3
648,11292.4
649,10958.0
650,9271.4
651,10441.2
652,9271.4
653,13242.7
654,10958.0
655,9309.8
656,12114.6
657,11069.2
658,11069.2
659,11069.2
660,12114.6
661,11069.2
662,12337.8
663,13242.7
664,10441.2
665,9271.4
666,12072.9
667,11292.4
668,12111.3
669,10958.0
670,12111.3
671,9309.8
672,12111.3
673,9271.4
674,11069.2
675,10958.0
676,12072.9
677,0.0
678,12072.9
679,11069.2
680,11292.4
681,11069.2
682,12111.3
683,11069.2
684,12072.9
685,10958.0
686,10958.0
687,11069.2
688,9271.4
689,11069.2
690,11292.4
691,12072.9
692,12072.9
693,10441.2
694,11069.2
695,12072.9
696,11292.4
697,12111.3
698,9309.8
699,11292.4
700,11069.2
701,12072.9
702,11069.2
703,9271.4
704,12072.9
705,13242.7
706,11069.2
707,10441.2
708,9309.8
709,11292.4
710,11069.2
711,11069.2
712,11292.4
713,10958.0
714,11292.4
715,12114.6
716,9309.8
717,11069.2
718,9309.8
719,12072.9
720,11069.2
721,9271.4
722,11069.2
723,9271.4
724,12072.9
725,11069.2
726,10958.0
727,11069.2
728,10958.0
729,11292.4
730,9309.8
731,12111.3
732,12337.8
733,12072.9
734,11292.4
735,11292.4
736,16478.7
737,11069.2
738,9309.8
739,12111.3
740,11292.4
741,9309.8
742,11292.4
743,10958.0
744,12111.3
745,12114.6
746,11069.2
747,12072.9
748,11069.2
749,9271.4
750,9271.4
751,11292.4
752,9309.8
753,11292.4
754,9271.4
755,11069.2
756,11069.2
757,11069.2
758,11292.4
759,12114.6
760,10441.2
761,11292.4
762,11292.4
763,11069.2
764,11069.2
765,10795.5
766,11292.4
767,9309.8
768,11069.2
769,9271.4
770,11292.4
771,9309.8
772,11069.2
773,13242.7
774,12072.9
775,11069.2
776,9309.8
777,9271.4
778,9309.8
779,11292.4
780,9271.4
781,9309.8
782,10441.2
783,9309.8
784,11292.4
785,12072.9
786,13242.7
787,11069.2
788,12337.8
789,9271.4
790,11069.2
791,10958.0
792,9309.8
793,12072.9
794,10958.0
795,9271.4
796,11292.4
797,12337.8
798,11069.2
799,12337.8
800,12072.9
801,11069.2
802,9309.8
803,11292.4
804,9309.8
805,12114.6
806,9271.4
807,11292.4
808,9271.4
809,9309.8
810,12111.3
811,9271.4
812,12337.8
813,9271.4
814,12111.3
815,10958.0
816,12072.9
817,12072.9
818,11069.2
819,11069.2
820,12111.3
821,9309.8
822,13242.7
823,11292.4
824,9271.4
825,9271.4
826,9271.4
827,11069.2
828,9309.8
829,11069.2
830,11069.2
831,9309.8
832,11069.2
833,11292.4
834,12111.3
835,11069.2
836,10958.0
837,12072.9
838,11069.2
839,10958.0
840,9271.4
841,0.0
842,9271.4
843,11069.2
844,12111.3
845,11292.4
846,9309.8
847,10958.0
848,10441.2
849,9271.4
850,11292.4
851,12337.8
852,11292.4
853,13242.7
854,12072.9
855,12072.9
856,9309.8
857,12114.6
858,11069.2
859,12072.9
860,11292.4
861,12072.9
862,11069.2
863,9271.4
864,9271.4
865,10958.0
866,11292.4
867,9309.8
868,12072.9
869,9271.4
870,10958.0
871,10441.2
872,11069.2
873,10958.0
874,9271.4
875,12114.6
876,11069.2
877,12111.3
878,11292.4
879,12111.3
880,11069.2
881,12072.9
882,9309.8
883,9271.4
884,10958.0
885,11069.2
886,11069.2
887,9309.8
888,9271.4
889,10958.0
890,10958.0
891,12114.6
892,9271.4
893,11292.4
894,12111.3
895,10958.0
896,9271.4
897,9309.8
898,12072.9
899,9309.8
900,9271.4
901,9271.4
902,11069.2
903,10441.2
904,9309.8
905,10958.0
906,12072.9
907,9271.4
908,10441.2
909,13242.7
910,11069.2
911,11069.2
912,12072.9
913,11069.2
914,12111.3
915,12111.3
916,9309.8
917,11069.2
918,10958.0
919,11292.4
920,11069.2
921,11069.2
922,12072.9
923,11069.2
924,11069.2
925,11069.2
926,12114.6
927,12114.6
928,11069.2
929,12111.3
930,9309.8
931,10441.2
932,10958.0
933,9309.8
934,11069.2
935,9271.4
936,11069.2
937,12111.3
938,12072.9
939,12072.9
940,9309.8
941,11069.2
942,12111.3
943,9309.8
944,11292.4
945,12111.3
946,12072.9
947,10958.0
948,12072.9
949,11069.2
950,10958.0
951,10958.0
952,9309.8
953,11069.2
954,12114.6
955,12337.8
956,9309.8
957,10958.0
958,9271.4
959,11292.4
960,11069.2
961,9271.4
962,10441.2
963,11069.2
964,10958.0
965,12072.9
966,11069.2
967,8879.3
968,12111.3
969,10958.0
970,13242.7
971,11069.2
972,11069.2
973,12111.3
974,10958.0
975,12072.9
976,9309.8
977,10958.0
978,12111.3
979,12072.9
980,9309.8
981,11069.2
982,11069.2
983,9271.4
984,11069.2
985,10958.0
986,11292.4
987,11069.2
988,11069.2
989,11069.2
990,12114.6
991,11069.2
992,12072.9
993,10958.0
994,11292.4
995,9309.8
996,11069.2
997,12111.3
998,11292.4
999,12072.9
1000,10958.0
1001,10958.0
1002,11069.2
1003,11292.4
1004,9309.8
1005,11069.2
1006,9309.8
1007,12072.9
1008,12337.8
1009,9309.8
1010,11069.2
1011,10958.0
1012,12111.3
1013,11069.2
1014,9271.4
1015,11069.2
1016,9271.4
1017,10958.0
1018,12072.9
1019,9309.8
1020,10958.0
1021,10958.0
1022,12114.6
1023,12114.6
1024,9271.4
1025,11292.4
1026,11069.2
1027,12111.3
1028,9309.8
1029,11069.2
1030,11069.2
1031,9309.8
1032,9309.8
1033,12111.3
1034,9309.8
1035,11069.2
1036,10958.0
1037,11292.4
1038,11069.2
1039,12111.3
1040,12111.3
1041,10958.0
1042,11069.2
1043,10958.0
1044,12072.9
1045,12337.8
1046,9309.8
1047,9271.4
1048,12111.3
1049,10958.0
1050,12072.9
1051,9309.8
1052,9271.4
1053,10958.0
1054,10441.2
1055,9271.4
1056,11069.2
1057,16478.7
1058,17098.2
1059,9271.4
1060,11069.2
1061,12337.8
1062,11292.4
1063,12072.9
1064,11069.2
1065,12072.9
1066,19949.7
1067,10958.0
1068,9309.8
1069,12072.9
1070,9309.8
1071,9309.8
1072,12111.3
1073,11069.2
1074,10958.0
1075,11069.2
1076,12114.6
1077,10958.0
1078,10958.0
1079,11069.2
1080,11069.2
1081,11069.2
1082,11069.2
1083,11292.4
1084,10958.0
1085,12111.3
1086,9271.4
1087,12072.9
1088,9309.8
1089,11292.4
1090,11292.4
1091,10441.2
1092,11069.2
1093,11069.2
1094,10958.0
1095,9271.4
1096,12072.9
1097,10958.0
1098,11069.2
1099,12072.9
1100,10958.0
1101,10958.0
1102,9271.4
1103,12072.9
1104,9309.8
1105,9271.4
1106,10958.0
1107,11069.2
1108,10795.5
1109,9271.4
1110,9271.4
1111,12072.9
1112,9309.8
1113,21155.2
1114,11292.4
1115,9309.8
1116,9271.4
1117,9271.4
1118,12072.9
1119,11292.4
1120,9309.8
1121,10958.0
1122,9271.4
1123,11069.2
1124,12072.9
1125,9309.8
1126,11069.2
1127,10958.0
1128,11292.4
1129,9309.8
1130,19949.7
1131,12111.3
1132,12072.9
1133,9309.8
1134,11069.2
1135,12111.3
1136,13242.7
1137,9271.4
1138,12114.6
1139,12111.3
1140,9309.8
1141,12111.3
1142,10958.0
1143,9309.8
1144,9309.8
1145,9309.8
1146,9271.4
1147,12072.9
1148,10958.0
1149,11292.4
1150,12072.9
1151,10958.0
1152,9309.8
1153,12114.6
1154,11069.2
1155,12072.9
1156,11292.4
1157,11069.2
1158,12111.3
1159,10958.0
1160,11292.4
1161,9271.4
1162,10441.2
1163,11292.4
1164,11292.4
1165,9271.4
1166,11069.2
1167,9309.8
1168,11069.2
1169,12114.6
1170,9309.8
1171,12337.8
1172,12111.3
1173,9309.8
1174,12072.9
1175,9309.8
1176,12111.3
1177,12072.9
1178,9271.4
1179,11069.2
1180,9309.8
1181,10441.2
1182,12072.9
1183,9309.8
1184,12111.3
1185,11069.2
1186,9271.4
1187,10958.0
1188,9309.8
1189,12111.3
1190,12111.3
1191,11292.4
1192,12072.9
1193,11069.2
1194,11069.2
1195,10958.0
1196,10958.0
1197,12114.6
1198,11069.2
1199,11069.2
1200,12072.9
1201,12072.9
1202,9271.4
1203,12114.6
1204,11069.2
1205,9271.4
1206,12072.9
1207,12111.3
1208,12072.9
1209,9309.8
1210,12114.6
1211,11069.2
1212,9309.8
1213,11069.2
1214,12111.3
1215,12072.9
1216,12072.9
1217,13242.7
1218,12072.9
1219,10958.0
1220,13242.7
1221,11069.2
1222,11069.2
1223,10958.0
1224,10441.2
1225,12072.9
1226,9309.8
1227,11069.2
1228,9309.8
1229,12072.9
1230,11292.4
1231,9309.8
1232,11069.2
1233,9309.8
1234,10958.0
1235,12072.9
1236,11069.2
1237,10441.2
1238,9309.8
1239,12072.9
1240,11069.2
1241,13242.7
1242,11069.2
1243,11292.4
1244,9271.4
1245,9271.4
1246,11069.2
1247,12072.9
1248,11069.2
1249,19949.7
1250,10441.2
1251,9309.8
1252,9271.4
1253,12072.9
1254,9309.8
1255,10441.2
1256,9271.4
1257,10958.0
1258,9309.8
1259,12072.9
1260,12111.3
1261,9271.4
1262,12111.3
1263,12072.9
1264,12072.9
1265,12072.9
1266,12072.9
1267,10958.0
1268,11069.2
1269,9271.4
1270,11069.2
1271,11069.2
1272,11292.4
1273,9309.8
1274,12072.9
1275,11292.4
1276,12337.8
1277,9271.4
1278,9309.8
1279,12111.3
1280,12072.9
1281,12111.3
1282,12072.9
1283,11069.2
1284,12114.6
1285,13242.7
1286,10958.0
1287,11069.2
1288,11069.2
1289,10958.0
1290,16478.7
1291,11292.4
1292,9309.8
1293,12072.9
1294,11069.2
1295,12337.8
1296,9309.8
1297,11069.2
1298,10958.0
1299,9309.8
1300,11292.4
1301,10958.0
1302,11069.2
1303,9271.4
1304,10958.0
1305,12337.8
1306,12072.9
1307,11292.4
1308,11069.2
1309,10958.0
1310,12111.3
1311,12072.9
1312,9309.8
1313,12111.3
1314,9271.4
1315,9309.8
1316,9271.4
1317,11069.2
1318,12072.9
1319,11069.2
1320,12337.8
1321,9309.8
1322,10958.0
1323,11069.2
1324,11069.2
1325,10958.0
1326,10958.0
1327,11069.2
1328,11069.2
1329,9309.8
1330,10958.0
1331,9271.4
1332,12111.3
1333,11069.2
1334,9309.8
1335,11069.2
1336,12072.9
1337,11292.4
1338,12072.9
1339,11292.4
1340,13242.7
1341,12072.9
1342,10958.0
1343,9309.8
1344,11069.2
1345,10958.0
1346,12114.6
1347,9309.8
1348,10958.0
1349,11069.2
1350,12111.3
1351,9271.4
1352,10441.2
1353,11069.2
1354,12114.6
1355,11069.2
1356,11292.4
1357,12072.9
1358,11292.4
1359,11069.2
1360,9309.8
1361,9309.8
1362,10958.0
1363,10441.2
1364,9309.8
1365,10958.0
1366,11069.2
1367,12111.3
1368,10958.0
1369,12072.9
1370,11292.4
1371,10441.2
1372,12111.3
1373,10958.0
1374,11069.2
1375,9271.4
1376,9309.8
1377,11069.2
1378,11292.4
1379,16478.7
1380,10958.0
1381,12114.6
1382,12114.6
1383,9271.4
1384,9309.8
1385,11292.4
1386,12111.3
1387,10958.0
1388,11069.2
1389,9309.8
1390,11069.2
1391,10958.0
1392,9271.4
1393,11292.4
1394,12072.9
1395,10958.0
1396,11069.2
1397,9271.4
1398,10958.0
1399,11069.2
1400,0.0
1401,11292.4
1402,10958.0
1403,12072.9
1404,10958.0
1405,10958.0
1406,11069.2
1407,9271.4
1408,9309.8
1409,10958.0
1410,9309.8
1411,11292.4
1412,10441.2
1413,9271.4
1414,9271.4
1415,11069.2
1416,9309.8
1417,12111.3
1418,12111.3
1419,11069.2
1420,10958.0
1421,13242.7
1422,11069.2
1423,12072.9
1424,16478.7
1425,11069.2
1426,10441.2
1427,11069.2
1428,12111.3
1429,9309.8
1430,10958.0
1431,12111.3
1432,12111.3
1433,11292.4
1434,9309.8
1435,10958.0
1436,11292.4
1437,10958.0
1438,11069.2
1439,11292.4
1440,9309.8
1441,9271.4
1442,12072.9
1443,12072.9
1444,11292.4
1445,9309.8
1446,12111.3
1447,9271.4
1448,9271.4
1449,12111.3
1450,12072.9
1451,12072.9
1452,19949.7
1453,12072.9
1454,11069.2
1455,12111.3
1456,11069.2
1457,12072.9
1458,9309.8
1459,12114.6
1460,9309.8
1461,11069.2
1462,10441.2
1463,11292.4
1464,9309.8
1465,12072.9
1466,12111.3
1467,11069.2
1468,10958.0
1469,10958.0
1470,10958.0
1471,12072.9
1472,11292.4
1473,12072.9
1474,10958.0
1475,10958.0
1476,9271.4
1477,10958.0
1478,10441.2
1479,10958.0
1480,10958.0
1481,11069.2
1482,11069.2
1483,12111.3
1484,11292.4
1485,11069.2
1486,7569.9
1487,13242.7
1488,10958.0
1489,12072.9
1490,9271.4
1491,9271.4
1492,12072.9
1493,11069.2
1494,11292.4
1495,12072.9
1496,12114.6
1497,11069.2
1498,10958.0
1499,9309.8
1500,11069.2
1501,12072.9
1502,11069.2
1503,12111.3
1504,11292.4
1505,10958.0
1506,9271.4
1507,10441.2
1508,9271.4
1509,13242.7
1510,10958.0
1511,9309.8
1512,12114.6
1513,11069.2
1514,11069.2
1515,11069.2
1516,12114.6
1517,11069.2
1518,12337.8
1519,13242.7
1520,10441.2
1521,9271.4
1522,12072.9
1523,11292.4
1524,12111.3
1525,10958.0
1526,12111.3
1527,9309.8
1528,12111.3
1529,9271.4
1530,11069.2
1531,10958.0
1532,12072.9
1533,0.0
1534,12072.9
1535,11069.2
1536,11292.4
1537,11069.2
1538,12111.3
1539,11069.2
1540,12072.9
1541,10958.0
1542,10958.0
1543,11069.2
1544,9271.4
1545,11069.2
1546,11292.4
1547,12072.9
1548,12072.9
1549,10441.2
1550,11069.2
1551,12072.9
1552,11292.4
1553,12111.3
1554,9309.8
1555,11292.4
1556,11069.2
1557,12072.9
1558,11069.2
1559,9271.4
1560,12072.9
1561,13242.7
1562,11069.2
1563,10441.2
1564,9309.8
1565,11292.4
1566,11069.2
1567,11069.2
1568,11292.4
1569,10958.0
1570,11292.4
1571,12114.6
1572,9309.8
1573,11069.2
1574,9309.8
1575,12072.9
1576,11069.2
1577,9271.4
1578,11069.2
1579,9271.4
1580,12072.9
1581,11069.2
1582,10958.0
1583,11069.2
1584,10958.0
1585,11292.4
1586,9309.8
1587,12111.3
1588,12337.8
1589,12072.9
1590,11292.4
1591,11292.4
1592,16478.7
1593,11069.2
1594,9309.8
1595,12111.3
1596,11292.4
1597,9309.8
1598,11292.4
1599,10958.0
1600,12111.3
1601,12114.6
1602,11069.2
1603,12072.9
1604,11069.2
1605,9271.4
1606,9271.4
1607,11292.4
1608,9309.8
1609,11292.4
1610,9271.4
1611,11069.2
1612,11069.2
1613,11069.2
1614,11292.4
1615,12114.6
1616,10441.2
1617,11292.4
1618,11292.4
1619,11069.2
1620,11069.2
1621,10795.5
1622,11292.4
1623,9309.8
1624,11069.2
1625,9271.4
1626,11292.4
1627,9309.8
1628,11069.2
1629,13242.7
1630,12072.9
1631,11069.2
1632,9309.8
1633,9271.4
1634,9309.8
1635,11292.4
1636,9271.4
1637,9309.8
1638,10441.2
1639,9309.8
1640,11292.4
1641,12072.9
1642,13242.7
1643,11069.2
1644,12337.8
1645,9271.4
1646,11069.2
1647,10958.0
1648,9309.8
1649,12072.9
1650,10958.0
1651,9271.4
1652,11292.4
1653,12337.8
1654,11069.2
1655,12337.8
1656,12072.9
1657,11069.2
1658,9309.8
1659,11292.4
1660,9309.8
1661,12114.6
1662,9271.4
1663,11292.4
1664,9271.4
1665,9309.8
1666,12111.3
1667,9271.4
1668,12337.8
1669,9271.4
1670,12111.3
1671,10958.0
1672,12072.9
1673,12072.9
1674,11069.2
1675,11069.2
1676,12111.3
1677,9309.8
1678,13242.7
1679,11292.4
1680,9271.4
1681,9271.4
1682,9271.4
1683,11069.2
1684,9309.8
1685,11069.2
1686,11069.2
1687,9309.8
1688,11069.2
1689,11292.4
1690,12111.3
1691,11069.2
1692,10958.0
1693,12072.9
1694,11069.2
1695,10958.0
1696,9271.4
1697,0.0
1698,9271.4
1699,11069.2
1700,12111.3
1701,11292.4
1702,9309.8
1703,10958.0
1704,10441.2
1705,9271.4
1706,11292.4
1707,12337.8
1708,11292.4
1709,13242.7
1710,12072.9
1711,12072.9
1712,9309.8
1713,12114.6
1714,11069.2
1715,12072.9
1716,11292.4
1717,12072.9
1718,11069.2
1719,9271.4
1720,9271.4
1721,10958.0
1722,11292.4
1723,9309.8
1724,12072.9
1725,9271.4
1726,10958.0
1727,10441.2
1728,11069.2
1729,10958.0
1730,9271.4
1731,12114.6
1732,11069.2
1733,12111.3
1734,11292.4
1735,12111.3
1736,11069.2
1737,12072.9
1738,9309.8
1739,9271.4
1740,10958.0
1741,11069.2
1742,11069.2
1743,9309.8
1744,9271.4
1745,10958.0
1746,10958.0
1747,12114.6
1748,9271.4
1749,11292.4
1750,12111.3
1751,10958.0
1752,9271.4
1753,9309.8
1754,12072.9
1755,9309.8
1756,9271.4
1757,9271.4
1758,11069.2
1759,10441.2
1760,9309.8
1761,10958.0
1762,12072.9
1763,9271.4
1764,10441.2
1765,13242.7
1766,11069.2
1767,11069.2
1768,12072.9
1769,11069.2
1770,12111.3
1771,12111.3
1772,9309.8
1773,11069.2
1774,10958.0
1775,11292.4
1776,11069.2
1777,11069.2
1778,12072.9
1779,11069.2
1780,11069.2
1781,11069.2
1782,12114.6
1783,12114.6
1784,11069.2
1785,12111.3
1786,9309.8
1787,10441.2
1788,10958.0
1789,9309.8
1790,11069.2
1791,9271.4
1792,11069.2
1793,12111.3
1794,12072.9
1795,12072.9
1796,9309.8
1797,11069.2
1798,12111.3
1799,9309.8
1800,11292.4
1801,12111.3
1802,12072.9
1803,10958.0
1804,12072.9
1805,11069.2
1806,10958.0
1807,10958.0
1808,9309.8
1809,11069.2
1810,12114.6
1811,12337.8
1812,9309.8
1813,10958.0
1814,9271.4
1815,11292.4
1816,11069.2
1817,9271.4
1818,10441.2
1819,11069.2
1820,10958.0
1821,12072.9
1822,11069.2
1823,8879.3
1824,12111.3
1825,10958.0
1826,13242.7
1827,11069.2
1828,11069.2
1829,12111.3
1830,10958.0
1831,12072.9
1832,9309.8
1833,10958.0
1834,12111.3
1835,12072.9
1836,9309.8
1837,11069.2
1838,11069.2
1839,9271.4
1840,11069.2
1841,10958.0
1842,11292.4
1843,11069.2
1844,11069.2
1845,11069.2
1846,12114.6
1847,11069.2
1848,12072.9
1849,10958.0
1850,11292.4
1851,9309.8
1852,11069.2
1853,12111.3
1854,11292.4
1855,12072.9
1856,10958.0
1857,10958.0
1858,11069.2
1859,11292.4
1860,9309.8
1861,11069.2
1862,9309.8
1863,12072.9
1864,12337.8
1865,9309.8
1866,11069.2
1867,10958.0
1868,12111.3
1869,11069.2
1870,9271.4
1871,11069.2
1872,9271.4
1873,10958.0
